"Sample Collection Date","Site Name","County","PCR Pathogen Target","PCR Gene Target","Normalized Pathogen Concentration (gene copies/person/day)","Date/Time Updated"
2024-04-04 00:00:00,"Arlington Water Reclamation Facility","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-19 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-09-21 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-09-26 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-09-28 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-03 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-05 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-11 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-12 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-17 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-19 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-24 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-26 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-31 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-02 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",255159335.666736,2024-04-10 09:07:19
2023-11-07 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-09 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-14 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-16 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-28 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-30 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-12-05 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-12-07 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",1907778691.48322,2024-04-10 09:07:19
2023-12-14 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",126273183.187498,2024-04-10 09:07:19
2023-12-19 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",122165238.988673,2024-04-10 09:07:19
2023-12-21 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",267036412.615789,2024-04-10 09:07:19
2023-12-26 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-02 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",114763463.084105,2024-04-10 09:07:19
2024-01-04 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",320351435.479376,2024-04-10 09:07:19
2024-01-09 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-15 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-18 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-23 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",61337836.5350673,2024-04-10 09:07:19
2024-01-25 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-30 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-01 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-06 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-13 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-15 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-20 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-22 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",141620635.363965,2024-04-10 09:07:19
2024-02-27 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-29 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-05 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-07 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-12 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-14 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-19 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-21 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-26 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",55133239.5463634,2024-04-10 09:07:19
2024-03-28 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-04-02 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-04-04 00:00:00,"Arlington Water Reclamation Facility","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-09-19 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1271344274.94974,2024-04-10 09:07:19
2023-09-21 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",4727902905.39237,2024-04-10 09:07:19
2023-09-26 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",634547217.064307,2024-04-10 09:07:19
2023-09-28 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",416740813.145629,2024-04-10 09:07:19
2023-10-03 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",597599805.443313,2024-04-10 09:07:19
2023-10-05 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1372477471.66148,2024-04-10 09:07:19
2023-10-11 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1104135974.09524,2024-04-10 09:07:19
2023-10-12 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",2983305114.71207,2024-04-10 09:07:19
2023-10-17 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",671186711.108036,2024-04-10 09:07:19
2023-10-19 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",629057497.554737,2024-04-10 09:07:19
2023-10-24 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",5567211457.55128,2024-04-10 09:07:19
2023-10-26 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1212000580.47169,2024-04-10 09:07:19
2023-10-31 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",889636312.068587,2024-04-10 09:07:19
2023-11-02 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",735943332.224624,2024-04-10 09:07:19
2023-11-07 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1672526005.97932,2024-04-10 09:07:19
2023-11-09 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1040987282.38123,2024-04-10 09:07:19
2023-11-14 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",406748328.964256,2024-04-10 09:07:19
2023-11-16 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",660821893.300537,2024-04-10 09:07:19
2023-11-28 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",277250682.236106,2024-04-10 09:07:19
2023-11-30 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1399959404.46645,2024-04-10 09:07:19
2023-12-05 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1128125797.85591,2024-04-10 09:07:19
2023-12-07 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",700767994.353746,2024-04-10 09:07:19
2023-12-14 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",266641977.521508,2024-04-10 09:07:19
2023-12-19 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",2092398594.46492,2024-04-10 09:07:19
2023-12-21 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",2097414298.1797,2024-04-10 09:07:19
2023-12-26 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",2029915990.5165,2024-04-10 09:07:19
2024-01-02 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1287847732.1823,2024-04-10 09:07:19
2024-01-04 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",9214870904.48861,2024-04-10 09:07:19
2024-01-09 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",218585446.950521,2024-04-10 09:07:19
2024-01-15 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",464301746.714909,2024-04-10 09:07:19
2024-01-18 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",3337007607.83116,2024-04-10 09:07:19
2024-01-23 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",570266628.814597,2024-04-10 09:07:19
2024-01-25 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",2404058584.23708,2024-04-10 09:07:19
2024-01-30 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",582345745.93978,2024-04-10 09:07:19
2024-02-01 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",571275742.927325,2024-04-10 09:07:19
2024-02-06 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",510225586.963494,2024-04-10 09:07:19
2024-02-13 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",133010003.569076,2024-04-10 09:07:19
2024-02-15 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",367302056.563513,2024-04-10 09:07:19
2024-02-20 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1070039093.83795,2024-04-10 09:07:19
2024-02-22 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",1559792073.50704,2024-04-10 09:07:19
2024-02-27 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",157955141.035147,2024-04-10 09:07:19
2024-02-29 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",134124310.650378,2024-04-10 09:07:19
2024-03-05 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",60832026.9979447,2024-04-10 09:07:19
2024-03-07 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",55200680.8179798,2024-04-10 09:07:19
2024-03-12 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",52368147.4100932,2024-04-10 09:07:19
2024-03-14 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",237325834.817924,2024-04-10 09:07:19
2024-03-19 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",124864624.057454,2024-04-10 09:07:19
2024-03-21 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",49029804.4650841,2024-04-10 09:07:19
2024-03-26 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",0,2024-04-10 09:07:19
2024-03-28 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",456440792.095307,2024-04-10 09:07:19
2024-04-02 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",0,2024-04-10 09:07:19
2024-04-04 00:00:00,"Arlington Water Reclamation Facility","Snohomish","sars-cov-2","n",203206332.060477,2024-04-10 09:07:19
2023-09-18 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-20 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-25 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-27 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-04 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-09 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-11 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-16 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-18 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-23 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-25 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-10-30 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-01 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-06 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-08 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-13 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-15 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-27 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-11-29 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-12-04 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-12-11 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-12-13 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-12-18 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",121755058.862676,2024-04-10 09:07:19
2023-12-20 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",334269930.830729,2024-04-10 09:07:19
2023-12-27 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",51652820.6157056,2024-04-10 09:07:19
2024-01-03 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",46598354.1439727,2024-04-10 09:07:19
2024-01-08 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-01-10 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-01-17 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-01-22 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-01-24 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-01-29 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",67151058.503795,2024-04-10 09:07:19
2024-01-31 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-02-07 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",771489435.114123,2024-04-10 09:07:19
2024-02-12 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-02-14 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-02-21 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",320346496.36487,2024-04-10 09:07:19
2024-02-26 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-02-28 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-04 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-06 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-11 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-18 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-20 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-25 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-03-27 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-04-01 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2024-04-03 00:00:00,"City of Stanwood WWTP","Snohomish","FLUAV","InfA1 and InfA2 combined",0,2024-04-10 09:07:19
2023-09-18 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-20 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-25 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-27 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-04 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-09 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-11 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-16 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-18 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-23 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-25 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-10-30 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-01 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-06 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-08 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-13 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-15 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-27 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-11-29 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-04 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-11 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-13 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-18 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-20 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-12-27 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-01-03 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",229263902.388346,2024-04-10 09:07:19
2024-01-08 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-01-10 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-01-17 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-01-22 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-01-24 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-01-29 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-01-31 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-02-07 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-02-12 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-02-14 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-02-21 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-02-26 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-02-28 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-03-04 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-03-06 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-03-11 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-03-18 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-03-20 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-03-25 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-03-27 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-04-01 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2024-04-03 00:00:00,"City of Stanwood WWTP","Snohomish","FLUBV","InfB",0,2024-04-10 09:07:19
2023-09-18 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-09-20 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-09-25 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-09-27 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-04 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-09 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",36864121.3963609,2024-04-10 09:07:19
2023-10-11 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-16 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-18 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-23 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-25 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-30 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-01 00:00:00,"City of Stanwood WWTP","Snohomish","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
